Time,Sub:1:Ln:1,Sub:1:Ln:1.1,Sub:1:Ln:1.2,Sub:1:Ln:1.3,Sub:1:Ln:1-11,Sub:1:Ln:1-11.1,Sub:1:Ln:1-11.2,Sub:1:Ln:1-11.3,Sub:1:Ln:1-11.4
257.9318,202.3097,-10.4623,110.5294,-15.5218,60.0,0.0013,-138.4281,0.1412,168.9833
257.9658,202.2818,-10.1757,111.5135,-15.5152,60.0,0.0025,152.8903,0.1414,-50.2225
257.9988,202.317,-9.8607,110.8383,-14.9204,60.0,0.0013,32.1738,0.0905,160.6454
258.0318,202.3143,-9.5356,110.6267,-14.6224,60.0,0.0016,-73.4975,0.1947,138.4987
258.0658,202.3141,-9.2285,110.6167,-14.418,60.0,0.0026,59.2479,0.1422,8.5019
258.0988,202.3246,-8.9102,110.2714,-14.0892,60.0,0.0021,147.5412,0.0999,-44.1641
258.1318,202.3202,-8.592,110.2499,-13.8572,60.0,0.0032,-137.5324,0.2255,153.1816
258.1658,202.3207,-8.2691,109.4823,-13.6504,60.0,0.0007,44.7215,0.2013,-22.7217
258.1988,202.3284,-7.9432,108.3785,-13.3938,60.0,0.0018,-40.489,0.1191,159.2504
258.2318,202.3252,-7.6205,108.3701,-13.2414,60.0,0.0017,-43.228,0.122,-72.6659
258.2658,202.3582,-7.2658,106.701,-13.0067,60.0,0.0032,60.8524,0.2249,2.9727
258.2988,202.3465,-6.9156,105.565,-12.9733,60.0,0.0021,119.3551,0.2705,171.4492
258.3318,202.3553,-6.5622,104.4891,-12.7044,60.0,0.0015,-109.3974,0.1736,-161.9098
258.3658,202.387,-6.1874,102.0843,-12.8053,60.0,0.0045,-93.948,0.081,136.6801
258.3988,202.3988,-5.8027,100.0031,-12.8117,60.0,0.0022,98.361,0.1491,-135.5776
258.4318,202.4143,-5.4088,97.7911,-12.9956,60.0,0.0059,128.5348,0.1032,84.0038
258.4658,202.4415,-4.9977,94.6062,-12.964,60.0,0.0003,34.2684,0.2532,15.6371
258.4988,202.4792,-4.5691,91.3409,-13.2005,60.0,0.0017,-86.5375,0.1429,-166.5575
258.5318,202.4987,-4.131,88.0289,-13.7766,60.0,0.0026,-69.7004,0.1277,33.8424
258.5658,202.5163,-3.6776,83.7572,-14.2681,60.0,0.0033,-53.9937,0.0167,-176.7857
258.5988,202.533,-3.2231,80.0619,-14.9067,60.0,0.0011,-14.8352,0.2162,-170.3343
258.6318,202.5716,-2.7507,76.0713,-15.6112,60.0,0.0009,22.3377,0.0468,-84.0899
258.6658,202.5979,-2.2553,71.9309,-16.7,60.0,0.0028,-78.4466,0.0682,-172.1621
258.6988,202.596,-1.7636,68.3858,-17.9571,60.0,0.0025,-138.7264,0.1164,153.9428
258.7318,202.6245,-1.258,64.7639,-19.3621,60.0,0.0025,-16.1883,0.0794,123.8148
258.7658,202.63,-0.7465,60.6623,-21.049,60.0,0.0011,-148.0671,0.1285,100.6698
258.7988,202.6442,-0.2267,57.0367,-23.1153,60.0,0.0035,-130.7562,0.2693,-148.8051
258.8318,202.6679,0.3114,53.0886,-25.1241,60.0,0.0037,127.5636,0.0422,29.3225
258.8658,202.6715,0.846,50.0503,-27.8622,60.0,0.0015,57.7795,0.1667,69.386
258.8988,202.6877,1.3842,46.8687,-30.3491,60.0,0.0069,-53.3842,0.1745,-76.1056
258.9318,202.704,1.9447,43.4005,-33.7948,60.0,0.0017,-113.6212,0.1518,157.4885
258.9658,202.7121,2.5,40.9947,-37.0026,60.0,0.0035,25.005,0.1988,105.3915
258.9988,202.7359,3.0742,37.8403,-41.5898,60.0,0.0009,-75.5282,0.2234,-81.5409
259.0318,202.7267,3.6309,36.3124,-46.0971,60.0,0.0024,96.0824,0.2314,113.278
259.0658,202.7326,4.192,34.6327,-50.431,60.0,0.0057,-58.538,0.1234,119.7208
259.0988,202.7538,4.7711,33.053,-56.5235,60.0,0.0023,-51.1376,0.1854,140.7803
259.1318,202.7408,5.3327,31.9424,-60.5221,60.0,0.001,-138.8455,0.2671,-177.7592
259.1658,202.741,5.892,31.9501,-64.0982,60.0,0.0026,73.6666,0.1878,-63.6433
259.1988,202.7278,6.4551,31.1631,-68.474,60.0,0.0028,116.8059,0.2654,-176.2321
259.2318,202.7146,7.0028,31.25,-71.4985,60.0,0.0012,51.966,0.2181,-169.6427
259.2658,202.7122,7.5556,31.1215,-75.9523,60.0,0.0032,-88.9283,0.1247,169.5175
259.2988,202.6987,8.0979,30.9963,-78.3757,60.0,0.0032,-174.16,0.1738,-160.7686
259.3318,202.6987,8.6412,31.315,-81.1067,60.0,0.0018,92.6474,0.0903,-152.6123
259.3658,202.69,9.1799,31.4504,-82.8534,60.0,0.002,-134.6508,0.0452,138.0629
259.3988,202.6904,9.7129,31.5661,-85.2841,60.0,0.0016,159.2334,0.0537,-65.7355
259.4318,202.684,10.2409,31.8668,-86.92,60.0,0.0013,-70.6788,0.1254,133.3584
259.4658,202.6797,10.7591,31.6099,-87.7118,60.0,0.0004,79.6908,0.1456,88.9167
259.4988,202.6702,11.2697,32.0561,-88.0586,60.0,0.004,-163.321,0.2308,152.4708
259.5318,202.6601,11.7702,31.9087,-89.558,60.0,0.0015,-161.253,0.2228,115.6457
259.5658,202.6532,12.2606,32.27,-90.0044,60.0,0.0029,43.0415,0.232,144.06
259.5988,202.6364,12.7394,32.0472,-89.7325,60.0,0.0027,-137.6256,0.2219,112.7145
259.6318,202.6045,13.2011,32.0726,-88.1896,60.0,0.0026,-24.694,0.1682,62.1212
259.6658,202.6031,13.65,31.6974,-87.5477,60.0,0.0009,-50.9081,0.1893,173.3242
259.6988,202.5729,14.0868,31.2993,-86.9587,60.0,0.0041,-97.6443,0.0809,-158.1988
259.7318,202.5479,14.5015,31.2288,-85.7165,60.0,0.0026,-57.6648,0.1383,129.5071
259.7658,202.5369,14.9149,30.9983,-84.0745,60.0,0.0034,-114.951,0.1872,-13.2454
259.7988,202.5073,15.2966,30.4485,-81.6559,60.0,0.0023,-132.8079,0.1838,145.352
259.8318,202.4908,15.6731,30.1249,-80.6712,60.0,0.0026,-8.3057,0.1274,120.4388
259.8658,202.4683,16.0368,29.9948,-77.7676,60.0,0.0034,65.3305,0.2111,-142.7112
259.8988,202.4526,16.3896,29.2479,-75.9455,60.0,0.0016,41.7746,0.2394,-107.544
259.9318,202.4422,16.7278,28.7282,-74.8498,60.0,0.0038,-106.5157,0.2201,-120.5509
259.9658,202.4408,17.0647,28.6968,-72.8045,60.0,0.0009,42.543,0.1451,47.3834
259.9988,202.4425,17.3915,28.0218,-71.6391,60.0,0.0031,-56.1534,0.3306,97.5673
260.0318,202.4148,17.6964,27.9425,-69.3364,60.0,0.0026,47.2964,0.1996,136.8605
260.0658,202.4157,17.9938,27.8486,-68.1346,60.0,0.0048,65.5181,0.2805,-158.4173
260.0988,202.409,18.2852,27.845,-66.4241,60.0,0.0029,39.9892,0.1423,107.7042
260.1318,202.3884,18.5543,27.5096,-63.3005,60.0,0.0021,-8.2513,0.2888,-163.3203
260.1658,202.3874,18.8234,26.9335,-62.4712,60.0,0.003,95.8376,0.1339,-97.5521
260.1988,202.3652,19.0668,27.3003,-60.1634,60.0,0.0036,132.4874,0.1895,-69.9746
260.2318,202.3677,19.3122,27.2791,-58.1756,60.0,0.0013,-157.7692,0.0104,159.8851
260.2658,202.3643,19.5594,27.1096,-56.2933,60.0,0.0031,171.9532,0.0891,163.2939
260.2988,202.3349,19.7829,27.4539,-53.934,60.0,0.0007,-32.0387,0.2152,142.5257
260.3318,202.3344,20.0038,27.6029,-52.9218,60.0,0.0004,105.0044,0.1285,173.2439
260.3658,202.3306,20.2229,27.5355,-51.226,60.0,0.0008,119.4938,0.1365,-19.8044
260.3988,202.323,20.4391,27.1915,-49.38,60.0,0.0022,-28.8562,0.1093,168.8748
260.4318,202.3294,20.6606,27.5067,-48.7397,60.0,0.0052,1.6498,0.2702,-132.2013
260.4658,202.3278,20.8746,27.6189,-47.5655,60.0,0.0038,-37.9139,0.077,20.2554
260.4988,202.3408,21.0902,27.4836,-47.2191,60.0,0.0012,-136.6288,0.0617,160.7023
260.5318,202.3367,21.3026,27.3785,-47.0524,60.0,0.003,69.2725,0.1476,-92.9311
260.5658,202.3533,21.5134,27.3796,-46.2172,60.0,0.0008,-20.9052,0.0805,131.715
260.5988,202.3688,21.7329,26.9241,-46.8074,60.0,0.0027,-179.174,0.2851,167.1593
260.6318,202.3796,21.9465,27.4396,-45.8777,60.0,0.0006,-62.619,0.1268,111.6228
260.6658,202.3725,22.1611,27.3167,-46.1026,60.0,0.0018,58.0398,0.0976,-138.9009
260.6988,202.3771,22.3769,27.7343,-45.5186,60.0,0.0019,-54.4156,0.171,-108.4837
260.7318,202.3902,22.6012,27.2981,-46.2185,60.0,0.0026,127.1498,0.1532,61.9443
260.7658,202.3848,22.8226,27.508,-45.932,60.0,0.0046,169.4651,0.2307,69.3053
260.7988,202.4082,23.0603,27.2369,-46.5081,60.0,0.0018,6.195,0.0688,-75.8906
260.8318,202.3994,23.3015,27.5733,-46.9874,60.0,0.0017,99.5676,0.1344,-81.5644
260.8658,202.403,23.5374,27.5823,-47.4521,60.0,0.0004,85.4681,0.1614,-95.3936
260.8988,202.4294,23.7974,27.4174,-48.2496,60.0,0.0019,-20.1933,0.0612,173.1595
260.9318,202.4415,24.0639,27.0121,-49.5005,60.0,0.0015,137.5416,0.1507,178.286
260.9658,202.4552,24.3334,27.2072,-50.6695,60.0,0.0044,64.9662,0.2185,178.7104
260.9988,202.4741,24.6107,27.3505,-51.6404,60.0,0.0014,-65.4612,0.1431,149.3695
261.0318,202.4861,24.8993,27.1995,-52.8095,60.0,0.0019,-93.9055,0.0865,-179.4
261.0658,202.4912,25.1895,27.4369,-53.2991,60.0,0.0033,-153.3515,0.0547,136.6223
261.0988,202.5165,25.4885,27.1976,-54.443,60.0,0.0016,-117.2827,0.2543,-179.5739
261.1318,202.5276,25.8006,27.4835,-55.5315,60.0,0.0012,-82.3995,0.2554,-139.9545
261.1658,202.5436,26.1116,27.2639,-56.0218,60.0,0.0014,5.4384,0.1036,149.3632
261.1988,202.5514,26.4334,27.4117,-56.5302,60.0,0.0037,-175.4601,0.1713,-149.8831
261.2318,202.5519,26.7483,27.5028,-56.3845,60.0,0.0017,141.0991,0.0916,95.0597
261.2658,202.5745,27.0777,27.5046,-56.9742,60.0,0.0072,27.8842,0.0797,83.8347
261.2988,202.565,27.4093,27.7384,-57.1694,60.0,0.004,139.8925,0.2409,-136.9907
261.3318,202.5641,27.7405,27.9664,-56.5044,60.0,0.0038,-66.095,0.13,138.8955
261.3658,202.5713,28.081,27.5958,-56.225,60.0,0.0029,-14.5683,0.1067,-112.6785
261.3988,202.5816,28.421,27.9802,-56.46,60.0,0.0041,164.2215,0.0266,176.4005
261.4318,202.5927,28.7798,27.468,-57.2558,60.0,0.0003,-82.6494,0.1285,133.3652
261.4658,202.5921,29.1289,27.9228,-56.4902,60.0,0.0016,136.3151,0.1908,94.5199
261.4988,202.606,29.4903,27.9011,-56.9687,60.0,0.0041,-163.3608,0.2534,-135.4515
261.5318,202.6143,29.854,27.6212,-57.3621,60.0,0.0013,131.9326,0.3623,143.8508
261.5658,202.6157,30.2223,28.001,-58.2558,60.0,0.0036,-28.0409,0.0889,-144.5936
261.5988,202.6221,30.5883,28.0281,-58.0328,60.0,0.0024,-71.3423,0.1181,168.2546
261.6318,202.6214,30.9537,28.1156,-58.042,60.0,0.0057,-162.5196,0.054,67.9726
261.6658,202.628,31.3239,28.0618,-59.5779,60.0,0.0004,-0.8179,0.206,144.6997
261.6988,202.6165,31.6869,28.4051,-58.6244,60.0,0.002,121.738,0.0837,169.3818
261.7318,202.6179,32.0519,28.3191,-58.8608,60.0,0.004,105.2871,0.1879,-45.234
261.7658,202.6242,32.4143,28.0613,-59.2884,60.0,0.0024,-51.0533,0.104,178.4667
261.7988,202.6298,32.7804,28.2823,-58.91,60.0,0.0051,139.9691,0.1499,177.6313
261.8318,202.6324,33.1504,28.2101,-60.329,60.0,0.0034,163.4435,0.1518,-66.2297
261.8658,202.6301,33.5195,28.5399,-61.3102,60.0,0.0042,-152.9878,0.085,-174.908
261.8988,202.6215,33.879,28.956,-61.0565,60.0,0.0029,152.7377,0.1802,-155.6049
261.9318,202.6367,34.2536,28.8436,-63.0198,60.0,0.0032,-121.2581,0.1683,-129.4029
261.9658,202.6274,34.6189,29.0753,-63.7646,60.0,0.0033,-4.3905,0.2394,153.2444
261.9988,202.6256,34.9829,29.0918,-65.0845,60.0,0.0021,89.9248,0.1814,-143.0552
262.0318,202.6305,35.347,29.9093,-66.3177,60.0,0.0021,11.985,0.1378,150.9609
262.0658,202.629,35.7092,30.082,-67.4813,60.0,0.0022,-111.3639,0.1997,-166.1751
262.0988,202.6423,36.0786,30.1615,-68.8992,60.0,0.0022,-61.4166,0.0852,-20.5692
262.1318,202.6311,36.4339,30.4192,-68.6908,60.0,0.0029,119.5276,0.0745,64.338
262.1658,202.629,36.7727,30.6631,-68.8048,60.0,0.0012,-74.7091,0.0732,169.449
262.1988,202.6281,37.1245,30.8052,-69.4181,60.0,0.003,143.0853,0.2876,143.0807
262.2318,202.6161,37.4651,30.8516,-70.1606,60.0,0.0009,144.0314,0.1795,135.4027
262.2658,202.6071,37.795,31.1329,-69.8987,60.0,0.0043,103.3379,0.1557,163.2502
262.2988,202.5986,38.1205,31.5044,-69.9594,60.0,0.0021,137.7462,0.0679,-159.3804
262.3318,202.6094,38.4541,31.4891,-70.6415,60.0,0.0014,-124.2559,0.1753,89.6151
262.3658,202.5956,38.7779,31.6318,-70.0319,60.0,0.0054,-30.6875,0.1611,-142.5855
262.3988,202.6019,39.0986,32.0065,-70.5577,60.0,0.004,-105.534,0.1481,-28.4466
262.4318,202.5975,39.4206,32.0533,-71.8248,60.0,0.0039,-105.1301,0.2053,161.1973
262.4658,202.5896,39.732,32.3398,-71.604,60.0,0.0051,17.8885,0.1277,106.495
262.4988,202.6056,40.0525,32.3411,-72.6913,60.0,0.0017,-138.3692,0.275,-118.2816
262.5318,202.582,40.354,32.6902,-71.9099,60.0,0.0009,111.5892,0.2817,-121.7478
262.5658,202.5817,40.6447,32.7487,-72.4126,60.0,0.003,-2.1156,0.1435,89.0372
262.5988,202.5852,40.951,32.9178,-72.7555,60.0,0.0003,74.0597,0.1257,103.8823
262.6318,202.5574,41.2361,33.183,-71.9512,60.0,0.0043,-147.3851,0.0109,157.8376
262.6658,202.5718,41.5221,32.8535,-71.4604,60.0,0.0013,1.2128,0.125,85.3627
262.6988,202.5759,41.815,32.7812,-71.7667,60.0,0.0026,-66.6223,0.1416,-158.0966
262.7318,202.5654,42.1015,33.0138,-70.8116,60.0,0.0007,-39.1553,0.0486,68.7881
262.7658,202.5647,42.3887,33.1083,-71.1794,60.0,0.0024,98.5409,0.0475,174.3143
262.7988,202.5453,42.6641,33.1444,-70.0018,60.0,0.0008,99.4512,0.2334,-151.9603
262.8318,202.5557,42.9432,32.8018,-69.9087,60.0,0.0014,-157.1092,0.1029,-68.4508
262.8658,202.5564,43.231,32.9297,-70.0682,60.0,0.0021,65.1383,0.0865,-30.2614
262.8988,202.5579,43.5118,33.1466,-69.1998,60.0,0.0033,147.0365,0.0865,-107.1904
262.9318,202.5414,43.7906,33.0214,-68.7606,60.0,0.0008,170.5304,0.071,76.0246
262.9658,202.5505,44.0725,32.7547,-69.3825,60.0,0.0047,-116.3058,0.238,-175.0278
262.9988,202.5499,44.3563,32.7378,-68.1969,60.0,0.0037,65.7545,0.2703,119.584
263.0318,202.5481,44.6323,32.4942,-67.4999,60.0,0.0013,84.9651,0.1986,142.5745
263.0658,202.5485,44.9116,32.2123,-66.7618,60.0,0.002,-31.8239,0.0318,-165.4413
263.0988,202.5479,45.1607,32.1297,-65.7285,60.0,0.0018,137.447,0.0943,-55.562
263.1318,202.5512,45.4435,32.0819,-64.6125,60.0,0.0009,95.6991,0.2362,-152.264
263.1658,202.5598,45.7333,31.6329,-63.8328,60.0,0.0005,-36.5478,0.2355,-42.9568
263.1988,202.5501,46.009,31.3293,-61.5863,60.0,0.0024,-165.9935,0.1122,129.2944
263.2318,202.5676,46.2892,31.5217,-60.7514,60.0,0.0007,-177.0358,0.1796,-100.4719
263.2658,202.5613,46.5822,31.4116,-60.9752,60.0,0.0008,48.272,0.0532,47.4632
263.2988,202.5533,46.8654,30.8841,-59.5814,60.0,0.002,-59.3238,0.2354,171.4119
263.3318,202.5697,47.1543,30.8193,-59.1925,60.0,0.003,-47.1271,0.0709,25.1929
263.3658,202.5758,47.4482,30.5057,-58.2388,60.0,0.0012,76.6008,0.0466,-106.0841
263.3988,202.5743,47.736,30.6374,-56.0978,60.0,0.0011,-125.8998,0.2169,111.7523
263.4318,202.5738,48.0358,29.9017,-55.6285,60.0,0.0017,-37.992,0.2604,-120.4996
263.4658,202.5737,48.3264,30.149,-54.2907,60.0,0.0012,-58.9192,0.1407,67.3636
263.4988,202.5791,48.6216,29.892,-53.261,60.0,0.0015,-74.3376,0.2274,-152.805
263.5318,202.587,48.9241,29.5849,-51.7556,60.0,0.0017,-152.7755,0.2495,-129.8717
263.5658,202.5755,49.2219,29.4394,-49.4547,60.0,0.0021,142.6323,0.0372,128.0866
263.5988,202.5794,49.5212,29.0462,-48.4504,60.0,0.0044,-71.1124,0.3205,147.0053
263.6318,202.5981,49.8345,29.1785,-48.388,60.0,0.0041,-14.9589,0.1806,-177.6424
263.6658,202.601,50.1491,29.224,-46.8527,60.0,0.0014,-11.1747,0.1327,135.2074
263.6988,202.605,50.4596,28.7903,-46.2064,60.0,0.003,1.6774,0.1168,131.7133
263.7318,202.6113,50.7729,29.023,-45.0861,60.0,0.0016,-36.4223,0.1345,-146.4052
263.7658,202.6209,51.0989,28.618,-44.8945,60.0,0.0019,-80.9514,0.334,130.2798
263.7988,202.6269,51.4285,28.9935,-44.0402,60.0,0.0015,-110.4434,0.2017,112.7621
263.8318,202.631,51.7613,28.6741,-43.7754,60.0,0.0012,81.7346,0.0553,-145.9718
263.8658,202.6378,52.0915,28.6181,-43.4668,60.0,0.0019,-38.4262,0.0987,-155.6062
263.8988,202.6363,52.4268,28.9592,-42.5251,60.0,0.0054,71.4863,0.1087,38.0184
263.9318,202.6495,52.7737,28.8483,-43.6175,60.0,0.0024,66.9647,0.2299,98.9366
263.9658,202.6366,53.1081,28.7218,-41.3937,60.0,0.001,104.1764,0.1037,74.1097
263.9988,202.6414,53.45,28.7331,-41.0661,60.0,0.0025,-37.8663,0.1687,33.6747
264.0318,202.6415,53.8003,28.4963,-41.8303,60.0,0.0032,151.0514,0.0929,92.9113
264.0658,202.6306,54.1426,28.8014,-40.8631,60.0,0.0038,53.7708,0.1355,166.4414
264.0988,202.6384,54.498,28.7433,-40.7729,60.0,0.0013,-175.8295,0.1008,102.2993
264.1318,202.6337,54.8519,28.8408,-39.7153,60.0,0.0031,-156.7582,0.244,-133.92
264.1658,202.6433,55.2105,28.9533,-40.2611,60.0,0.0014,-45.3024,0.1184,137.3565
264.1988,202.6426,55.5796,28.8926,-40.2817,60.0,0.0034,-150.8579,0.2601,-172.2365
264.2318,202.6523,55.9467,29.1155,-41.4943,60.0,0.0035,163.2774,0.1752,113.6249
264.2658,202.6574,56.3147,28.9081,-41.1003,60.0,0.0044,16.8841,0.1688,138.905
264.2988,202.6752,56.6879,29.198,-41.6898,60.0,0.0026,66.8213,0.1118,-84.4675
264.3318,202.6829,57.0749,29.2956,-42.4501,60.0,0.0015,-33.9747,0.094,77.3527
264.3658,202.666,57.4453,29.5007,-41.0735,60.0,0.0023,26.548,0.1159,-62.2638
264.3988,202.6924,57.8282,29.4578,-42.7306,60.0,0.0029,68.3117,0.1302,156.0633
264.4318,202.6978,58.2175,29.6982,-43.1499,60.0,0.0023,65.1149,0.1459,170.8449
264.4658,202.6862,58.5905,29.7276,-42.1792,60.0,0.0015,174.917,0.151,164.4567
264.4988,202.7029,58.9795,29.6901,-42.4999,60.0,0.0065,-49.3937,0.3142,-140.6533
264.5318,202.686,59.3575,30.0238,-42.0818,60.0,0.0028,166.5819,0.003,-23.1056
264.5658,202.6877,59.7386,29.8565,-42.9645,60.0,0.0039,-95.6852,0.0748,45.3079
264.5988,202.6807,60.1266,30.1677,-43.1875,60.0,0.0032,-41.2834,0.2549,-92.0622
264.6318,202.6684,60.4999,30.3708,-41.7819,60.0,0.0005,-108.3666,0.1289,-119.3356
264.6658,202.6878,60.8881,30.3165,-42.6806,60.0,0.0023,14.0716,0.1537,118.7444
264.6988,202.6747,61.2759,30.5252,-42.114,60.0,0.0035,62.955,0.1931,-148.6925
264.7318,202.6851,61.6693,30.5886,-42.8603,60.0,0.001,118.1536,0.1313,123.4764
264.7658,202.6798,62.0664,30.7743,-43.9755,60.0,0.0025,101.9704,0.181,167.1679
264.7988,202.6856,62.4573,31.1257,-43.8604,60.0,0.0014,99.5874,0.1332,104.8491
264.8318,202.6891,62.8585,31.2887,-43.7463,60.0,0.0028,-50.6086,0.1289,-77.201
264.8658,202.7028,63.2633,31.1827,-44.5842,60.0,0.0028,-42.092,0.0158,52.404
264.8988,202.6866,63.6634,31.6748,-44.4351,60.0,0.0023,-168.5781,0.1125,-131.5738
264.9318,202.6816,64.0521,31.82,-44.2905,60.0,0.0028,28.6782,0.0361,40.2616
264.9658,202.6993,64.4563,31.5595,-44.7913,60.0,0.0038,14.0604,0.173,169.2206
264.9988,202.6903,64.8567,31.9109,-44.4392,60.0,0.0016,-151.6729,0.241,-96.8658
265.0318,202.6805,65.2458,31.4908,-43.0633,60.0,0.0031,159.8381,0.1309,-64.3343
265.0658,202.6821,65.6421,31.8858,-43.119,60.0,0.0024,101.0734,0.1008,175.0225
265.0988,202.6768,66.0395,31.5674,-42.7925,60.0,0.001,-84.8411,0.0759,-32.3039
265.1318,202.6745,66.4344,31.8546,-42.4617,60.0,0.0025,130.6517,0.0587,-129.1608
265.1658,202.6785,66.8282,31.9945,-42.1149,60.0,0.002,105.0652,0.0664,177.1517
265.1988,202.6762,67.2191,31.87,-41.4849,60.0,0.004,6.0748,0.0477,84.2904
265.2318,202.6821,67.6213,31.9335,-42.0395,60.0,0.0004,19.9794,0.1001,160.3555
265.2658,202.6775,68.0289,32.1803,-42.9444,60.0,0.0036,-111.9405,0.1755,151.3843
265.2988,202.6619,68.4145,32.4461,-41.6606,60.0,0.0027,-31.5502,0.1535,144.7327
265.3318,202.6755,68.8136,32.3516,-42.2984,60.0,0.0008,-36.1646,0.2085,-35.376
265.3658,202.683,69.222,32.8085,-42.7262,60.0,0.0008,81.4404,0.0528,65.3879
265.3988,202.6599,69.6111,32.5939,-41.9449,60.0,0.0017,-37.9839,0.0917,-108.0779
265.4318,202.6616,70.0044,32.9583,-42.5099,60.0,0.0014,21.2507,0.0388,145.1854
265.4658,202.6739,70.3994,33.0775,-42.1163,60.0,0.0006,-178.0763,0.1642,41.4165
265.4988,202.6568,70.7842,33.1622,-42.0965,60.0,0.0022,125.6112,0.1385,154.1625
265.5318,202.6498,71.167,32.8271,-41.8199,60.0,0.0019,106.6621,0.0936,168.8311
265.5658,202.6416,71.5473,32.9397,-41.2574,60.0,0.0038,-89.7558,0.2349,-40.8438
265.5988,202.6311,71.9308,33.2086,-41.499,60.0,0.0022,-62.6459,0.0543,-99.8017
265.6318,202.6154,72.3087,33.1531,-41.4909,60.0,0.0033,6.0208,0.2276,151.4735
265.6658,202.6028,72.6792,33.0184,-40.6314,60.0,0.0035,-61.4376,0.1918,104.4725
265.6988,202.5988,73.0515,33.2199,-40.1704,60.0,0.0013,-64.1012,0.166,177.8335
265.7318,202.6078,73.4297,33.3065,-40.9008,60.0,0.0059,-82.4569,0.1646,11.538
265.7658,202.6004,73.8007,32.9707,-40.6359,60.0,0.002,59.8979,0.1609,-34.1721
265.7988,202.59,74.1673,33.2141,-39.9748,60.0,0.0029,-132.222,0.1307,116.8293
265.8318,202.5908,74.5385,33.2228,-41.1365,60.0,0.0012,-127.2925,0.0836,-52.1955
265.8658,202.5758,74.8949,33.6676,-40.7104,60.0,0.0015,-18.9761,0.0605,-98.9964
265.8988,202.5845,75.25,33.751,-41.1867,60.0,0.0012,-159.7719,0.3058,-116.4263
265.9318,202.5837,75.6092,33.9115,-40.9846,60.0,0.0013,-55.9444,0.1392,163.0866
265.9658,202.562,75.9548,33.8907,-40.7734,60.0,0.0031,-168.7797,0.1639,-42.5096
265.9988,202.5635,76.3037,33.8784,-40.8799,60.0,0.0018,-133.8421,0.3061,-113.7628
266.0318,202.5594,76.6497,34.3198,-40.5372,60.0,0.0014,-60.6261,0.1555,42.1402
266.0658,202.5618,76.994,34.1857,-40.0573,60.0,0.0016,-19.5152,0.0468,-78.8528
266.0988,202.5564,77.337,34.1198,-39.9322,60.0,0.0021,-116.5494,0.0596,137.1417
266.1318,202.5542,77.6757,34.4263,-39.3811,60.0,0.0023,172.8272,0.0664,80.7463
266.1658,202.5486,78.013,34.63,-39.7367,60.0,0.0017,-178.678,0.112,90.4315
266.1988,202.5434,78.3492,34.3457,-39.5114,60.0,0.0036,-70.8926,0.2121,-148.7066
266.2318,202.5431,78.6785,34.3571,-39.4163,60.0,0.0043,167.5763,0.2837,-167.1413
266.2658,202.5517,79.0067,34.6362,-39.5011,60.0,0.0008,84.2513,0.0528,92.2187
266.2988,202.5494,79.3339,34.5779,-39.0315,60.0,0.0033,18.6481,0.1949,-118.7501
266.3318,202.5503,79.6615,34.2759,-38.9433,60.0,0.0013,-59.2553,0.1748,10.7294
266.3658,202.5449,79.9732,34.5711,-37.3021,60.0,0.0046,-141.7889,0.0769,-156.7199
266.3988,202.5553,80.2845,33.696,-36.2563,60.0,0.0013,137.4188,0.2085,-171.1959
266.4318,202.5598,80.5957,33.7226,-35.3778,60.0,0.0027,165.0707,0.1274,-150.1474
266.4658,202.5387,80.8854,32.7144,-33.4212,60.0,0.0024,-77.2807,0.1445,-135.6877
266.4988,202.5478,81.1721,31.9086,-30.9712,60.0,0.004,147.4306,0.1855,95.9494
266.5318,202.5356,81.4445,30.9176,-28.2385,60.0,0.0019,18.337,0.2117,45.9679
266.5658,202.5485,81.7096,30.0703,-25.0789,60.0,0.0017,55.9728,0.0435,96.2088
266.5988,202.5447,81.9711,29.0389,-21.764,60.0,0.0042,150.274,0.1964,151.344
266.6318,202.5407,82.2142,27.7905,-16.2713,60.0,0.0011,22.839,0.0442,-58.1852
266.6658,202.5545,82.456,27.1351,-12.631,60.0,0.0031,-91.8135,0.1412,120.5379
266.6988,202.5291,82.6672,26.1521,-5.2694,60.0,0.0011,-130.891,0.0618,-89.2917
266.7318,202.5359,82.8713,25.9924,3.2156,60.0,0.0037,179.8146,0.2574,-114.3018
266.7658,202.5443,83.0766,26.0964,9.6067,60.0,0.001,-104.1482,0.1715,89.5985
266.7988,202.5278,83.2573,26.5029,18.4766,60.0,0.0024,-16.0134,0.2365,125.9329
266.8318,202.52,83.422,28.113,26.6268,60.0,0.004,-133.6305,0.0355,-6.7431
266.8658,202.512,83.579,29.8464,35.1751,60.0,0.0019,-136.4117,0.1027,-71.7217
266.8988,202.507,83.7275,32.1002,41.5555,60.0,0.001,-53.3998,0.2269,-177.1171
266.9318,202.493,83.8629,35.3044,47.4453,60.0,0.0013,-5.9857,0.1556,135.3838
266.9658,202.4748,83.9906,38.3895,52.2628,60.0,0.0032,-167.7539,0.0801,166.7423
266.9988,202.4475,84.1064,42.1239,57.2525,60.0,0.0008,177.1003,0.0474,81.4867
267.0318,202.4379,84.2188,44.8522,60.7514,60.0,0.0024,-165.3854,0.0901,0.8636
267.0658,202.4218,84.325,48.8009,63.2389,60.0,0.0031,125.487,0.1261,166.5692
267.0988,202.4165,84.4288,52.2837,65.6738,60.0,0.0017,38.574,0.1282,-80.4632
